view_count,cart_count,purchase_count,stock_level,competitor_price_ratio,hour_of_day,day_of_week,base_price_tier,demand_score,conversion_rate,cart_conversion,price_multiplier
19,6,1,29,1.0351,6,2,1,0.8845,0.0526,0.3158,1.0932
21,8,1,122,0.949,8,4,2,1.0,0.0476,0.381,1.0211
47,20,9,410,1.1492,3,5,2,1.0,0.1915,0.4255,1.1084
0,0,0,53,1.0038,10,2,3,0.0,0.0,0.0,0.9103
38,7,0,228,0.982,8,4,3,0.5584,0.0,0.1842,1.0561
17,4,0,188,1.0791,7,2,3,0.5556,0.0,0.2353,1.0429
63,17,4,22,1.0591,18,1,2,1.0,0.0635,0.2698,1.0934
3,0,0,121,0.9264,9,1,1,0.015,0.0,0.0,0.9094
35,9,1,197,0.9408,22,6,2,0.775,0.0286,0.2571,1.0621
26,4,0,206,0.9439,14,3,3,0.4377,0.0,0.1538,0.9996
41,9,4,117,1.0043,0,3,1,0.9367,0.0976,0.2195,1.0781
2,0,0,114,1.046,14,3,3,0.01,0.0,0.0,0.9425
34,5,2,221,1.033,23,2,2,0.6406,0.0588,0.1471,1.0417
32,9,1,122,1.0941,21,5,1,0.8162,0.0312,0.2812,1.126
32,3,0,20,1.081,12,3,2,0.3475,0.0,0.0938,1.0667
37,4,0,96,0.8697,1,4,1,0.4012,0.0,0.1081,0.9964
45,10,2,5,1.1127,12,0,1,0.8028,0.0444,0.2222,1.1531
65,17,2,40,1.0629,14,4,1,0.9404,0.0308,0.2615,1.0959
12,0,0,35,1.0134,3,6,2,0.06,0.0,0.0,0.9346
69,23,4,1,1.0507,14,2,3,1.0,0.058,0.3333,1.1304
27,1,0,20,1.1944,11,2,2,0.2091,0.0,0.037,0.9915
3,0,0,143,1.0122,14,1,3,0.015,0.0,0.0,0.911
2,0,0,64,0.9823,3,4,1,0.01,0.0,0.0,0.9104
16,2,0,522,1.1512,23,5,3,0.33,0.0,0.125,1.0214
61,22,4,87,1.1068,5,0,1,1.0,0.0656,0.3607,1.1004
49,23,2,11,1.1201,3,5,2,1.0,0.0408,0.4694,1.0964
62,22,4,157,0.9395,7,5,1,1.0,0.0645,0.3548,1.0796
29,4,2,95,1.091,9,4,1,0.6278,0.069,0.1379,1.019
23,4,1,425,1.0936,20,4,2,0.5933,0.0435,0.1739,1.0105
6,1,0,67,1.0389,4,0,2,0.3633,0.0,0.1667,0.9897
15,1,0,60,1.1885,2,5,2,0.2083,0.0,0.0667,0.9942
22,7,0,187,1.1601,17,5,1,0.7464,0.0,0.3182,1.1212
3,1,0,408,0.9559,12,4,1,0.6817,0.0,0.3333,1.0175
9,0,0,42,1.1894,4,0,2,0.045,0.0,0.0,0.914
36,1,0,139,0.9423,16,5,1,0.2356,0.0,0.0278,0.9145
53,24,6,232,0.9473,2,6,3,1.0,0.1132,0.4528,1.0798
256,17,5,49,1.0098,21,5,2,0.6914,0.0195,0.0664,1.0475
108,39,15,33,1.1369,6,2,2,1.0,0.1389,0.3611,1.0743
41,8,1,281,1.0472,22,4,2,0.6684,0.0244,0.1951,1.0543
21,9,2,296,1.2142,23,4,1,1.0,0.0952,0.4286,1.1176
40,8,0,265,0.9346,13,1,1,0.6,0.0,0.2,1.0263
61,12,6,55,1.0561,20,0,3,0.9935,0.0984,0.1967,1.1359
5,1,0,31,1.1545,17,6,1,0.425,0.0,0.2,1.0265
21,2,0,88,1.127,21,3,3,0.2955,0.0,0.0952,0.9769
73,11,1,38,1.012,13,1,1,0.7075,0.0137,0.1507,1.0753
19,5,1,87,1.0737,8,3,2,0.7792,0.0526,0.2632,1.0714
33,3,0,487,1.2272,11,5,2,0.3468,0.0,0.0909,1.0562
35,6,2,175,1.0274,10,4,2,0.6893,0.0571,0.1714,1.0254
8,1,0,50,1.1609,14,2,3,0.29,0.0,0.125,0.9589
17,1,0,70,1.0388,19,6,1,0.2026,0.0,0.0588,0.9903
16,2,1,45,1.1372,7,5,2,0.5175,0.0625,0.125,1.029
1,0,0,378,1.1025,6,1,2,0.005,0.0,0.0,0.85
0,0,0,592,1.0258,2,0,2,0.0,0.0,0.0,0.85
71,7,0,30,1.1047,2,3,2,0.5522,0.0,0.0986,1.0047
12,0,0,277,1.1147,20,2,3,0.06,0.0,0.0,0.925
29,11,3,70,1.1109,23,5,1,1.0,0.1034,0.3793,1.073
14,3,1,30,0.9357,15,4,2,0.7129,0.0714,0.2143,1.0885
112,34,1,137,0.9723,10,2,2,1.0,0.0089,0.3036,1.0926
12,3,0,76,0.9234,17,6,2,0.56,0.0,0.25,1.0324
22,3,0,10,0.951,18,6,3,0.3827,0.0,0.1364,1.0676
82,12,3,150,1.1001,7,3,1,0.8124,0.0366,0.1463,1.0672
73,19,4,2,0.9747,5,4,2,1.0,0.0548,0.2603,1.1273
8,0,0,35,1.0468,3,0,2,0.04,0.0,0.0,0.8763
64,25,16,163,0.9837,7,0,2,1.0,0.25,0.3906,1.1138
24,2,0,17,1.25,17,4,2,0.2867,0.0,0.0833,0.9297
26,3,0,537,1.0138,8,3,1,0.3608,0.0,0.1154,1.0106
5,1,0,275,1.0198,6,4,1,0.425,0.0,0.2,0.9913
3,0,0,567,1.0334,4,4,3,0.015,0.0,0.0,0.8681
52,20,3,286,1.1559,11,6,2,1.0,0.0577,0.3846,1.1348
27,7,2,134,1.1516,5,3,2,0.8757,0.0741,0.2593,1.0696
22,0,0,38,1.091,12,3,2,0.11,0.0,0.0,0.9298
52,5,1,133,1.0531,9,6,3,0.51,0.0192,0.0962,1.0719
58,7,2,26,0.9839,1,5,1,0.6348,0.0345,0.1207,1.0402
6,0,0,355,1.0347,19,6,1,0.03,0.0,0.0,0.9382
37,6,0,37,0.9323,10,4,1,0.5093,0.0,0.1622,1.0226
5,1,0,45,1.0105,20,6,2,0.425,0.0,0.2,1.0364
55,6,1,133,0.9678,23,1,2,0.5477,0.0182,0.1091,1.0148
42,8,1,276,1.2088,6,1,1,0.6624,0.0238,0.1905,1.0235
125,7,0,240,0.9086,6,0,3,0.612,0.0,0.056,0.9972
2,0,0,475,1.0382,22,0,1,0.01,0.0,0.0,0.9247
2,0,0,564,1.2115,13,2,2,0.01,0.0,0.0,0.8904
13,1,0,24,1.0857,15,0,2,0.2188,0.0,0.0769,0.9497
12,0,0,30,0.9692,3,1,2,0.06,0.0,0.0,0.9348
11,4,1,63,0.9715,18,0,2,1.0,0.0909,0.3636,1.0434
94,24,8,286,1.2158,20,4,2,1.0,0.0851,0.2553,1.1155
11,3,0,36,0.96,16,1,3,0.6005,0.0,0.2727,1.0537
12,1,0,269,1.0337,6,0,3,0.2267,0.0,0.0833,0.9135
56,24,4,32,1.058,5,2,2,1.0,0.0714,0.4286,1.0863
23,3,0,279,1.218,14,6,1,0.3759,0.0,0.1304,1.0396
59,7,2,174,1.0901,9,2,2,0.634,0.0339,0.1186,1.0304
2,0,0,441,1.0788,1,5,2,0.01,0.0,0.0,0.8917
26,11,1,253,1.0019,3,5,3,1.0,0.0385,0.4231,1.0485
1,0,0,172,1.0373,7,0,2,0.005,0.0,0.0,0.9351
2,0,0,344,1.1391,13,3,1,0.01,0.0,0.0,0.918
94,8,0,268,1.0213,1,1,1,0.6402,0.0,0.0851,1.04
5,1,0,177,1.0115,20,0,1,0.425,0.0,0.2,1.0065
30,3,1,67,1.0124,16,3,2,0.45,0.0333,0.1,1.0088
21,3,0,88,1.1601,9,4,2,0.3907,0.0,0.1429,1.0438
17,4,0,351,1.1327,12,6,3,0.5556,0.0,0.2353,1.0854
92,14,7,60,0.978,12,0,1,0.9926,0.0761,0.1522,1.06
0,0,0,341,1.1632,21,6,1,0.0,0.0,0.0,0.9463
43,13,2,336,0.9249,5,2,2,0.9592,0.0465,0.3023,1.0035
132,47,18,12,0.9666,8,5,2,1.0,0.1364,0.3561,1.1316
32,6,1,95,1.1869,4,0,3,0.6288,0.0312,0.1875,1.0629
110,52,15,147,1.0284,4,5,3,1.0,0.1364,0.4727,1.0441
2,0,0,97,1.2048,4,1,2,0.01,0.0,0.0,0.9144
21,1,0,248,1.0716,16,0,3,0.2002,0.0,0.0476,0.9662
12,2,0,397,1.0455,3,5,1,0.3933,0.0,0.1667,0.9919
52,16,0,274,1.1611,9,2,3,0.8754,0.0,0.3077,1.0834
159,71,10,243,0.9767,15,0,2,1.0,0.0629,0.4465,1.0373
11,1,0,169,1.1299,13,5,3,0.2368,0.0,0.0909,1.0005
42,3,0,321,1.0574,4,5,1,0.3529,0.0,0.0714,1.0113
8,0,0,83,1.0894,21,2,1,0.04,0.0,0.0,0.9341
33,4,0,51,1.0199,9,2,3,0.4074,0.0,0.1212,0.9994
24,1,0,89,0.972,6,1,1,0.2033,0.0,0.0417,0.9576
143,10,3,227,0.9225,17,5,1,0.7028,0.021,0.0699,1.049
37,2,0,371,1.0137,7,2,1,0.2931,0.0,0.0541,0.9511
17,4,2,30,0.9539,4,3,2,0.9085,0.1176,0.2353,1.0877
4,0,0,267,1.0824,23,4,2,0.02,0.0,0.0,0.9227
6,0,0,10,0.9793,9,5,2,0.03,0.0,0.0,0.92
10,2,0,7,1.062,13,6,1,0.45,0.0,0.2,1.0286
11,4,1,52,1.0397,21,3,2,1.0,0.0909,0.3636,1.1035
76,27,3,91,0.9919,2,4,2,1.0,0.0395,0.3553,1.028
32,2,0,8,1.0223,8,3,2,0.285,0.0,0.0625,0.9829
29,7,1,183,1.1275,20,6,2,0.7312,0.0345,0.2414,1.0908
4,0,0,111,1.0254,6,0,2,0.02,0.0,0.0,0.9185
78,6,0,24,0.9131,4,1,2,0.5438,0.0,0.0769,1.0404
51,14,7,105,0.9528,21,5,1,1.0,0.1373,0.2745,1.1262
2,0,0,116,1.0424,14,0,1,0.01,0.0,0.0,0.8804
49,3,0,311,1.125,12,0,1,0.3674,0.0,0.0612,1.0202
31,8,1,117,1.0376,7,6,3,0.7679,0.0323,0.2581,1.1206
3,0,0,50,1.0793,3,2,3,0.015,0.0,0.0,0.9585
24,8,1,11,1.2198,21,4,3,0.9117,0.0417,0.3333,1.1363
26,3,0,15,0.9549,17,3,1,0.3608,0.0,0.1154,1.0646
7,3,0,163,0.8863,11,4,3,0.8921,0.0,0.4286,1.0691
116,25,1,63,1.0634,10,4,2,0.9569,0.0086,0.2155,1.0652
75,21,3,340,0.9703,10,1,3,1.0,0.04,0.28,1.0667
44,16,4,293,1.1566,7,3,2,1.0,0.0909,0.3636,1.1147
24,5,1,253,1.1223,20,3,1,0.6617,0.0417,0.2083,1.0702
21,3,0,327,0.9314,17,2,1,0.3907,0.0,0.1429,0.9881
42,14,5,50,1.1054,10,4,3,1.0,0.119,0.3333,1.0743
31,5,1,106,0.9673,22,4,1,0.5744,0.0323,0.1613,1.0702
2,0,0,120,1.0765,23,6,2,0.01,0.0,0.0,0.9447
28,12,2,62,1.1335,21,4,2,1.0,0.0714,0.4286,1.0786
65,7,1,13,0.959,0,5,1,0.5865,0.0154,0.1077,1.0482
24,6,0,95,1.0907,6,3,1,0.62,0.0,0.25,0.9897
2,0,0,82,0.9591,3,1,2,0.01,0.0,0.0,0.8788
61,22,3,237,0.9634,13,0,1,1.0,0.0492,0.3607,1.0754
8,1,0,87,1.2231,11,5,3,0.29,0.0,0.125,0.9645
11,3,1,537,0.8,13,0,2,0.8732,0.0909,0.2727,1.0146
7,0,0,259,1.086,8,4,2,0.035,0.0,0.0,0.8882
16,5,1,119,1.0287,21,6,2,0.8925,0.0625,0.3125,1.1264
56,17,4,477,1.0729,17,3,1,1.0,0.0714,0.3036,1.081
29,5,0,19,1.1046,12,5,2,0.4898,0.0,0.1724,1.0916
9,3,0,147,0.9849,15,6,1,0.7117,0.0,0.3333,1.0933
84,14,4,552,0.9896,12,3,1,0.8962,0.0476,0.1667,1.0924
84,21,9,166,1.0088,16,2,3,1.0,0.1071,0.25,1.0414
81,37,4,177,1.0294,22,3,1,1.0,0.0494,0.4568,1.1368
10,2,0,10,0.9941,15,1,2,0.45,0.0,0.2,1.0328
24,7,0,12,1.029,0,5,2,0.7033,0.0,0.2917,1.1322
167,83,11,469,1.2124,17,6,3,1.0,0.0659,0.497,1.1063
59,4,0,436,1.0165,0,1,3,0.4306,0.0,0.0678,1.0003
1,0,0,229,1.1439,22,1,1,0.005,0.0,0.0,0.9458
2,0,0,99,1.0154,3,3,1,0.01,0.0,0.0,0.9354
24,3,0,230,1.1454,4,2,3,0.37,0.0,0.125,1.0349
95,17,5,38,0.957,20,0,2,0.9908,0.0526,0.1789,1.0552
30,2,0,13,1.1374,21,4,3,0.2833,0.0,0.0667,0.983
27,3,0,178,1.097,15,6,3,0.3572,0.0,0.1111,1.0097
4,0,0,432,1.0451,4,0,2,0.02,0.0,0.0,0.888
42,9,3,91,0.9061,16,2,2,0.8529,0.0714,0.2143,1.0955
69,15,2,416,1.2045,6,0,3,0.8667,0.029,0.2174,1.0566
19,1,0,447,1.2196,11,3,1,0.2003,0.0,0.0526,0.9405
59,13,4,282,1.1504,9,4,2,0.9391,0.0678,0.2203,1.0888
133,23,6,55,0.9774,8,1,2,0.9812,0.0451,0.1729,1.086
9,2,0,268,1.0998,22,5,1,0.4894,0.0,0.2222,1.0218
29,4,1,220,0.9331,13,2,1,0.5243,0.0345,0.1379,1.0018
13,3,0,129,1.0795,4,5,3,0.5265,0.0,0.2308,1.0042
62,8,2,476,0.9123,21,5,2,0.6648,0.0323,0.129,1.0533
34,2,0,67,1.08,22,2,1,0.2876,0.0,0.0588,0.9498
40,3,0,457,1.1535,11,3,2,0.35,0.0,0.075,1.0069
63,27,5,71,1.1433,20,2,1,1.0,0.0794,0.4286,1.0483
20,2,0,27,1.1357,13,3,2,0.3,0.0,0.1,1.0889
98,6,0,208,1.1426,22,2,3,0.6124,0.0,0.0612,1.0924
30,5,0,24,1.1012,8,2,3,0.4833,0.0,0.1667,1.0458
6,0,0,34,1.1458,2,0,2,0.03,0.0,0.0,0.9171
47,13,2,222,0.8817,13,0,2,0.9159,0.0426,0.2766,1.0554
63,8,4,29,1.0381,0,4,2,0.7594,0.0635,0.127,1.0892
15,2,0,207,0.9119,22,1,2,0.3417,0.0,0.1333,1.0137
77,9,1,64,1.1596,13,0,2,0.6577,0.013,0.1169,1.0324
94,45,28,50,0.9054,10,6,2,1.0,0.2979,0.4787,1.0469
12,3,0,76,1.1122,1,2,1,0.56,0.0,0.25,1.041
164,11,2,249,0.9839,1,6,3,0.6707,0.0122,0.0671,1.0286
6,0,0,6,1.1555,7,0,2,0.03,0.0,0.0,0.9179
9,3,0,21,1.0291,20,0,1,0.7117,0.0,0.3333,1.1113
8,1,0,49,0.996,15,2,3,0.29,0.0,0.125,0.967
89,1,0,75,0.9677,16,4,2,0.4675,0.0,0.0112,1.0086
42,4,1,191,1.1657,19,3,2,0.4719,0.0238,0.0952,1.0131
6,1,0,514,1.1015,21,3,3,0.3633,0.0,0.1667,1.0493
23,9,5,64,1.062,20,0,1,1.0,0.2174,0.3913,1.0701
38,10,4,40,0.9276,23,0,1,1.0,0.1053,0.2632,1.032
3,0,0,579,0.9473,23,3,3,0.015,0.0,0.0,0.8555
85,33,9,170,1.1326,20,1,3,1.0,0.1059,0.3882,1.094
65,6,1,403,1.1831,17,2,2,0.5558,0.0154,0.0923,1.0703
28,1,0,22,1.157,14,3,1,0.2114,0.0,0.0357,0.9441
136,11,1,13,1.0067,13,5,2,0.6838,0.0074,0.0809,1.0795
21,7,2,39,1.0698,8,1,2,1.0,0.0952,0.3333,1.0349
165,17,3,77,1.0486,10,5,2,0.7606,0.0182,0.103,1.0437
44,17,9,83,1.0122,0,2,1,1.0,0.2045,0.3864,1.039
40,10,0,87,1.1565,13,3,3,0.7,0.0,0.25,1.0468
7,0,0,392,0.9583,5,6,2,0.035,0.0,0.0,0.9049
85,16,4,54,1.1199,22,4,3,0.9426,0.0471,0.1882,1.0814
22,3,1,41,0.8257,19,5,1,0.5191,0.0455,0.1364,1.057
7,0,0,157,1.1329,16,0,1,0.035,0.0,0.0,0.9572
0,0,0,60,1.0342,23,0,2,0.0,0.0,0.0,0.9275
32,3,0,192,1.1866,2,1,1,0.3475,0.0,0.0938,1.0332
29,4,1,59,1.115,7,6,3,0.5243,0.0345,0.1379,1.0774
50,10,3,445,1.0246,18,0,1,0.83,0.06,0.2,1.1034
88,30,1,163,1.0632,13,3,1,1.0,0.0114,0.3409,1.062
3,0,0,15,0.9873,4,0,2,0.015,0.0,0.0,0.9152
52,19,5,37,1.0675,16,6,1,1.0,0.0962,0.3654,1.1035
8,0,0,16,1.0837,2,0,2,0.04,0.0,0.0,0.8774
78,8,0,278,0.9741,3,1,1,0.5951,0.0,0.1026,1.0337
68,13,2,38,1.0834,22,5,2,0.8106,0.0294,0.1912,1.0652
31,3,0,319,0.9971,16,4,2,0.3485,0.0,0.0968,1.0063
49,2,0,19,1.25,6,6,2,0.3266,0.0,0.0408,1.0795
15,4,1,54,1.0249,5,1,3,0.8083,0.0667,0.2667,1.0863
25,3,1,30,1.1853,14,2,3,0.485,0.04,0.12,0.9994
68,16,2,25,1.1575,0,2,2,0.8988,0.0294,0.2353,1.06
24,4,1,585,1.1465,20,0,2,0.5783,0.0417,0.1667,1.035
17,1,0,41,1.0126,1,3,1,0.2026,0.0,0.0588,0.9501
27,2,0,596,1.0329,8,2,2,0.2831,0.0,0.0741,0.933
70,6,2,96,1.1255,9,3,2,0.6071,0.0286,0.0857,1.0493
16,2,0,294,1.0278,15,2,1,0.33,0.0,0.125,1.0236
7,1,0,577,1.0827,6,4,2,0.3207,0.0,0.1429,1.001
49,13,4,483,1.0907,7,6,2,1.0,0.0816,0.2653,1.0953
69,7,1,164,1.1121,1,2,2,0.5914,0.0145,0.1014,1.0272
4,0,0,513,1.0395,14,5,3,0.02,0.0,0.0,0.9262
10,1,0,27,0.9727,6,2,2,0.25,0.0,0.1,0.9706
6,1,0,90,1.0901,13,5,3,0.3633,0.0,0.1667,1.023
17,2,0,21,1.1046,5,0,1,0.3203,0.0,0.1176,1.0544
23,2,0,366,1.136,16,4,3,0.2889,0.0,0.087,0.9761
55,5,1,211,1.1171,19,5,1,0.5114,0.0182,0.0909,1.0596
42,15,2,214,1.0237,15,5,3,1.0,0.0476,0.3571,1.0935
38,7,0,10,0.8928,9,0,2,0.5584,0.0,0.1842,1.0487
17,1,0,78,0.9329,20,6,1,0.2026,0.0,0.0588,0.9906
73,16,3,488,1.0735,11,3,3,0.9266,0.0411,0.2192,1.1103
25,0,0,177,1.0828,13,5,2,0.125,0.0,0.0,1.0115
154,14,3,97,0.9234,9,6,3,0.7403,0.0195,0.0909,1.0729
40,9,2,11,1.0418,5,2,3,0.8,0.05,0.225,1.1175
5,0,0,51,1.1266,20,0,2,0.025,0.0,0.0,0.9683
45,3,0,26,1.1088,17,4,1,0.3583,0.0,0.0667,1.0937
15,0,0,214,0.9588,4,3,2,0.075,0.0,0.0,0.9086
46,11,1,30,1.0878,12,5,2,0.7735,0.0217,0.2391,1.0532
2,0,0,97,1.069,5,5,1,0.01,0.0,0.0,0.9157
7,1,0,88,1.1348,12,5,2,0.3207,0.0,0.1429,1.0334
77,10,6,187,1.0577,18,0,3,0.8785,0.0779,0.1299,1.0461
10,0,0,61,0.9107,4,2,3,0.05,0.0,0.0,0.8957
72,7,1,87,1.178,10,3,2,0.5961,0.0139,0.0972,1.0796
13,1,0,339,1.0195,15,6,2,0.2188,0.0,0.0769,0.9378
41,5,1,2,1.0039,14,3,1,0.5221,0.0244,0.122,1.0549
47,12,5,99,0.9576,18,3,1,1.0,0.1064,0.2553,1.0683
28,1,0,38,0.8229,0,2,1,0.2114,0.0,0.0357,0.9507
14,6,1,41,1.1642,3,6,3,1.0,0.0714,0.4286,1.128
9,3,1,106,1.0492,6,4,2,1.0,0.1111,0.3333,1.0756
1,0,0,268,1.0847,21,2,2,0.005,0.0,0.0,0.9072
14,1,0,22,1.0777,5,0,1,0.2129,0.0,0.0714,0.9325
42,1,0,159,1.1677,13,6,1,0.2576,0.0,0.0238,0.9768
111,16,3,345,1.1276,5,0,2,0.8694,0.027,0.1441,1.0658
81,5,0,33,0.9658,23,0,3,0.5285,0.0,0.0617,1.024
58,12,3,273,1.0645,10,1,2,0.859,0.0517,0.2069,1.1141
62,26,2,12,1.0664,8,4,1,1.0,0.0323,0.4194,1.1338
43,10,0,490,1.0282,6,3,2,0.6801,0.0,0.2326,1.0024
12,5,0,246,0.9741,4,1,1,0.8933,0.0,0.4167,1.0884
95,14,6,442,1.0521,13,0,3,0.9592,0.0632,0.1474,1.0401
44,9,3,537,1.1173,14,0,3,0.8336,0.0682,0.2045,1.0444
32,7,2,96,0.9947,8,1,1,0.785,0.0625,0.2188,1.1057
4,0,0,139,1.1209,4,5,2,0.02,0.0,0.0,0.9244
23,6,1,116,1.0535,7,6,3,0.7672,0.0435,0.2609,1.0757
24,3,0,458,1.046,20,2,2,0.37,0.0,0.125,1.0113
79,1,0,168,1.1229,12,0,1,0.4203,0.0,0.0127,1.0357
31,4,1,173,0.9839,14,2,3,0.5098,0.0323,0.129,1.0445
19,1,0,83,0.8277,12,6,1,0.2003,0.0,0.0526,0.9411
150,55,17,120,1.0115,1,6,2,1.0,0.1133,0.3667,1.0735
4,0,0,98,1.0841,2,2,3,0.02,0.0,0.0,0.9197
21,2,0,5,1.0828,7,1,1,0.2955,0.0,0.0952,0.9781
1,0,0,38,1.0049,14,2,3,0.005,0.0,0.0,0.8807
53,16,1,145,0.9474,1,6,3,0.9254,0.0189,0.3019,1.0449
100,29,6,328,1.0811,21,4,3,1.0,0.06,0.29,1.0965
13,1,0,506,1.0327,23,4,1,0.2188,0.0,0.0769,0.956
78,23,2,27,1.0843,11,6,1,1.0,0.0256,0.2949,1.1628
13,2,0,86,0.9895,15,0,2,0.3727,0.0,0.1538,0.9927
96,18,8,522,1.0512,7,3,2,1.0,0.0833,0.1875,1.0457
56,9,0,36,0.9588,2,4,1,0.6014,0.0,0.1607,1.0484
65,13,3,129,0.9876,22,3,2,0.8635,0.0462,0.2,1.0611
0,0,0,30,1.2329,17,6,2,0.0,0.0,0.0,0.9602
131,2,1,14,0.9748,12,4,1,0.5534,0.0076,0.0153,1.0646
51,8,1,30,0.8811,4,4,2,0.6275,0.0196,0.1569,1.0062
14,0,0,92,1.2079,3,2,3,0.07,0.0,0.0,0.9312
70,7,0,52,1.1092,11,1,2,0.55,0.0,0.1,1.061
13,1,0,23,1.0256,0,4,2,0.2188,0.0,0.0769,0.9619
82,16,1,582,0.9281,22,1,1,0.8368,0.0122,0.1951,1.1114
4,0,0,17,1.1158,0,4,2,0.02,0.0,0.0,0.8968
48,23,9,76,1.0395,21,6,1,1.0,0.1875,0.4792,1.1389
31,2,0,70,1.0408,21,5,2,0.284,0.0,0.0645,0.9984
4,0,0,442,0.8913,14,6,3,0.02,0.0,0.0,0.85
11,1,0,114,0.9572,9,0,1,0.2368,0.0,0.0909,0.9528
0,0,0,18,1.0439,22,0,1,0.0,0.0,0.0,0.9341
25,9,0,51,0.987,8,5,1,0.845,0.0,0.36,1.1165
14,1,0,103,0.9364,5,5,1,0.2129,0.0,0.0714,0.8873
36,3,0,206,1.0278,15,1,3,0.3467,0.0,0.0833,1.0114
14,1,0,495,1.0035,7,1,1,0.2129,0.0,0.0714,0.9192
14,1,0,145,1.1323,18,1,2,0.2129,0.0,0.0714,0.9617
54,6,3,22,1.1243,7,5,2,0.6589,0.0556,0.1111,1.0994
1,0,0,281,1.0498,5,1,3,0.005,0.0,0.0,0.8789
93,8,1,495,1.0647,15,3,3,0.6693,0.0108,0.086,1.0278
76,25,6,521,1.1153,21,4,2,1.0,0.0789,0.3289,1.0964
44,8,1,460,0.9999,9,3,3,0.6518,0.0227,0.1818,1.0386
35,9,0,63,1.0282,0,5,1,0.6893,0.0,0.2571,1.0592
89,12,5,230,0.8477,7,2,1,0.8832,0.0562,0.1348,1.0435
8,0,0,75,1.0848,19,3,1,0.04,0.0,0.0,0.9075
3,0,0,105,0.9641,13,6,3,0.015,0.0,0.0,0.9226
10,2,0,55,0.9249,18,4,2,0.45,0.0,0.2,1.0182
63,29,1,247,1.0363,6,4,3,1.0,0.0159,0.4603,1.0545
1,0,0,362,0.9879,22,4,2,0.005,0.0,0.0,0.9253
34,1,0,23,1.108,12,1,2,0.2288,0.0,0.0294,0.9611
215,15,6,48,1.0246,17,3,3,0.7233,0.0279,0.0698,1.0682
77,33,4,113,1.1857,3,3,1,1.0,0.0519,0.4286,1.0653
29,4,1,346,0.9409,11,2,3,0.5243,0.0345,0.1379,1.0345
2,0,0,142,1.1243,21,0,2,0.01,0.0,0.0,0.9293
71,5,0,483,1.0021,9,5,3,0.4958,0.0,0.0704,1.0096
36,0,0,93,1.0162,3,0,1,0.18,0.0,0.0,0.958
4,0,0,265,1.0108,18,5,3,0.02,0.0,0.0,0.9515
3,0,0,322,1.0362,8,3,3,0.015,0.0,0.0,0.8784
96,55,5,149,1.0514,17,5,3,1.0,0.0521,0.5729,1.0476
44,5,1,227,1.1274,6,2,2,0.5155,0.0227,0.1136,1.0434
70,14,8,143,0.9936,15,3,3,1.0,0.1143,0.2,1.117
84,40,13,152,0.8387,16,3,1,1.0,0.1548,0.4762,1.0252
33,4,0,272,1.0845,3,1,3,0.4074,0.0,0.1212,1.0058
29,3,0,11,1.0332,13,0,1,0.3519,0.0,0.1034,1.0512
22,5,1,189,0.9921,22,1,2,0.7009,0.0455,0.2273,1.073
15,3,1,157,1.0773,8,4,3,0.675,0.0667,0.2,1.0322
22,2,0,59,0.9175,4,4,3,0.2918,0.0,0.0909,0.9268
59,23,4,98,0.9553,7,0,1,1.0,0.0678,0.3898,1.0993
36,1,0,29,0.906,20,1,2,0.2356,0.0,0.0278,0.9118
89,3,1,84,1.003,19,5,3,0.5461,0.0112,0.0337,1.0654
23,7,2,39,0.9593,5,2,2,0.9846,0.087,0.3043,1.0363
37,12,4,23,1.0586,1,2,2,1.0,0.1081,0.3243,1.1384
39,14,4,298,1.1153,21,2,2,1.0,0.1026,0.359,1.1271
35,7,1,307,1.0826,20,4,3,0.6607,0.0286,0.2,1.0752
48,9,2,243,1.0518,9,0,2,0.74,0.0417,0.1875,1.0376
10,2,0,165,1.0391,5,6,1,0.45,0.0,0.2,1.0065
28,3,0,34,1.1187,15,5,2,0.3543,0.0,0.1071,1.0614
4,1,0,190,0.9524,13,3,2,0.52,0.0,0.25,1.0165
19,5,1,53,1.0759,18,6,2,0.7792,0.0526,0.2632,1.0748
26,6,3,338,1.1473,11,2,2,0.9377,0.1154,0.2308,1.0507
42,6,2,466,0.9586,11,4,2,0.6386,0.0476,0.1429,1.0432
120,18,1,184,1.0186,21,4,1,0.825,0.0083,0.15,1.088
36,12,2,80,1.1601,2,5,2,1.0,0.0556,0.3333,1.0713
54,7,2,93,1.0172,23,4,2,0.6404,0.037,0.1296,1.0089
28,8,3,345,0.9192,21,4,3,1.0,0.1071,0.2857,1.0806
40,0,0,276,1.0225,13,1,3,0.2,0.0,0.0,0.9357
2,0,0,171,1.0509,7,5,3,0.01,0.0,0.0,0.9602
11,1,0,364,0.9725,7,1,1,0.2368,0.0,0.0909,0.9
17,4,2,98,1.011,21,3,1,0.9085,0.1176,0.2353,1.0584
25,2,0,208,1.1618,15,2,1,0.285,0.0,0.08,0.9478
1,0,0,115,1.1754,4,1,2,0.005,0.0,0.0,0.9707
6,0,0,52,0.9433,3,3,2,0.03,0.0,0.0,0.8934
12,3,0,54,0.8922,13,6,2,0.56,0.0,0.25,1.0034
142,19,4,142,1.0146,8,4,2,0.8521,0.0282,0.1338,1.0547
16,8,0,8,1.0311,20,1,2,1.0,0.0,0.5,1.0995
26,6,2,42,1.025,17,5,1,0.8223,0.0769,0.2308,1.0507
8,1,0,561,0.947,20,5,1,0.29,0.0,0.125,0.9507
